car_id,make,model,year,mileage,fuel_type,transmission,engine_power,body_type,price
900473281,BMW,X1,2016,115906,Diesel,A,170,SUV,450000
900488267,Citroen,C4 Picasso,2016,172585,Diesel,A,88,MPV,170000
900462731,Opel,Zafira,2016,201242,Diesel,M,88,MPV,120000
500036745,Citroen,C4,2022,51399,Benzín,A,96,H,440000
900491681,Hyundai,i40,2019,136896,Diesel,M,100,C,230000
900507260,Tesla,Model S,2018,91563,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,386,S,580000
900499157,Volvo,XC90,2018,123410,Diesel,A,173,SUV,730000
900504123,Volvo,XC60,2014,176368,Diesel,A,158,SUV,400000
900486751,Škoda,Kodiaq,2018,211662,Diesel,A,140,SUV,480000
900500028,Volvo,XC90,2015,183578,Diesel,A,165,SUV,600000
900496898,Škoda,Kodiaq,2018,212662,Diesel,A,140,SUV,500000
900496111,Škoda,Kodiaq,2018,179379,Diesel,A,140,SUV,510000
900499811,Škoda,Kodiaq,2018,278570,Diesel,M,110,SUV,420000
900504719,Škoda,Kodiaq,2018,199875,Diesel,A,140,SUV,530000
900483112,Škoda,Kodiaq,2018,183308,Diesel,A,140,SUV,510000
900502910,Škoda,Kodiaq,2017,181432,Diesel,A,140,SUV,560000
900497211,Škoda,Superb,2015,211119,Diesel,A,140,S,340000
900504604,Škoda,Kodiaq,2018,180705,Diesel,A,110,SUV,500000
900485341,Škoda,Kodiaq,2018,173883,Diesel,A,110,SUV,545000
900500901,Ford,Ranger,2018,229330,Diesel,A,147,OFF,560000
900496556,Škoda,Octavia Scout,2015,182225,Diesel,M,110,C,300000
900507474,Škoda,Kodiaq,2018,180583,Diesel,A,140,SUV,590000
700167406,Volkswagen,Multivan,2017,201270,Diesel,A,150,B,580000
900484955,Škoda,Kodiaq,2017,199178,Diesel,A,140,SUV,520000
900485261,Škoda,Superb,2021,178051,Diesel,A,147,C,590000
900496225,Škoda,Kodiaq,2017,194211,Diesel,A,110,SUV,480000
900477932,Škoda,Kodiaq,2020,170269,Diesel,A,147,SUV,570000
900498712,Škoda,Octavia Scout,2017,197551,Diesel,A,135,C,330000
900507852,Škoda,Octavia Scout,2016,188820,Diesel,A,135,C,340000
900498422,Škoda,Superb,2020,151205,Diesel,A,140,C,600000
900503029,Škoda,Kodiaq,2020,154762,Diesel,A,147,SUV,720000
900505961,Škoda,Superb,2015,214632,Diesel,A,140,C,320000
900506974,BMW,X5,2018,152160,Diesel,A,190,SUV,700000
500036513,Ford,Ranger,2019,188587,Diesel,M,118,OFF,440000
900495740,Tesla,Model Y,2021,45306,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,378,SUV,949000
900484839,Škoda,Kodiaq,2017,210979,Diesel,A,140,SUV,470000
900499553,Škoda,Superb,2018,220260,Diesel,A,110,C,340000
900501900,Škoda,Kodiaq,2016,238315,Diesel,A,140,SUV,470000
900505352,Audi,A6,2017,187399,Diesel,A,200,S,470000
900495417,Škoda,Superb,2016,162845,Diesel,A,140,C,420000
900500660,Volkswagen,Multivan,2017,148605,Diesel,A,150,B,800000
900495938,Škoda,Kodiaq,2021,200588,Diesel,A,147,SUV,630000
900470186,Škoda,Superb,2020,151645,Diesel,A,140,S,490000
900498579,Škoda,Superb,2016,234190,Diesel,A,140,C,370000
900507107,Škoda,Kodiaq,2020,155185,Diesel,A,176,SUV,700000
900504306,Škoda,Superb,2016,197000,Diesel,M,110,S,370000
900503194,Škoda,Kodiaq,2017,227214,Diesel,A,140,SUV,490000
900502219,Audi,A6,2017,193933,Diesel,A,200,C,470000
900503602,Audi,A6 Allroad,2013,237014,Diesel,A,230,C,360000
900505987,Škoda,Superb,2016,188115,Diesel,A,140,C,410000
900501412,Škoda,Superb,2016,238740,Diesel,A,140,S,360000
900508219,Škoda,Superb,2018,212150,Diesel,A,110,C,390000
900507928,Škoda,Superb,2016,195079,Diesel,A,110,S,360000
900494321,Audi,A6,2015,175697,Diesel,A,200,C,410000
900507563,Škoda,Kodiaq,2018,148827,Diesel,A,110,SUV,620000
900506979,Audi,A6,2013,202008,Diesel,A,230,C,360000
900485682,BMW,X6,2017,147920,Diesel,A,230,SUV,760000
900499608,Škoda,Octavia,2016,193602,Diesel,A,135,C,340000
900504992,Škoda,Superb,2016,187025,Diesel,M,110,S,400000
900506568,BMW,X5,2016,155828,Diesel,A,230,SUV,600000
900499735,Škoda,Superb,2017,163385,Diesel,A,140,C,440000
900459121,Škoda,Octavia,2017,177523,Diesel,A,135,C,350000
900472745,Audi,A6 Allroad,2016,198844,Diesel,A,160,C,440000
900493143,Škoda,Kodiaq,2020,252686,Diesel,A,140,SUV,470000
900495980,Škoda,Kodiaq,2020,152083,Diesel,A,110,SUV,690000
900495405,Škoda,Kodiaq,2021,170821,Diesel,A,147,SUV,600000
900496102,Škoda,Superb,2016,194692,Diesel,A,110,C,350000
900507381,Škoda,Superb,2017,181705,Diesel,A,140,S,430000
900504921,Škoda,Kodiaq,2017,139541,Diesel,A,110,SUV,550000
900502518,Škoda,Superb,2016,212118,Diesel,A,110,S,350000
900490137,BMW,X5,2015,146760,Diesel,A,190,SUV,510000
900492382,Škoda,Superb,2018,190266,Diesel,A,140,C,400000
900505733,Audi,A6,2015,181058,Diesel,A,200,C,450000
900504614,Škoda,Superb,2017,196249,Diesel,M,110,S,330000
900501236,Audi,A6,2018,158061,Diesel,A,200,C,570000
900507228,Škoda,Octavia Scout,2016,183820,Diesel,A,135,C,290000
500035879,Ssang Yong,Korando,2021,48431,Benzín,M,120,SUV,400000
900501681,BMW,X5,2017,160937,Diesel,A,170,SUV,570000
900498214,Škoda,Superb,2021,166330,Diesel,A,147,C,530000
900496694,Škoda,Superb,2016,179719,Diesel,A,140,C,400000
900482266,Škoda,Octavia,2018,207471,Diesel,A,135,C,360000
900498926,Škoda,Octavia Scout,2016,172202,Diesel,M,135,C,300000
900485280,Škoda,Kodiaq,2019,183921,Diesel,A,140,SUV,560000
900472679,Škoda,Kodiaq,2017,144746,Diesel,A,140,SUV,520000
900488478,Škoda,Superb,2020,167073,Diesel,A,110,C,460000
900486592,Škoda,Kodiaq,2020,156410,Diesel,A,147,SUV,700000
900498419,Škoda,Superb,2020,156389,Diesel,A,140,C,550000
900497140,Škoda,Superb,2020,199809,Diesel,A,140,C,570000
900503419,Škoda,Superb,2021,176527,Diesel,A,147,C,530000
900501501,Škoda,Kodiaq,2020,153258,Diesel,A,176,SUV,740000
900486212,Škoda,Octavia,2017,231636,Diesel,A,135,C,320000
900499146,Škoda,Kodiaq,2018,138832,Diesel,A,110,SUV,560000
900495953,Škoda,Superb,2021,200955,Diesel,A,110,C,420000
900487068,Škoda,Octavia,2017,121443,Diesel,A,135,H,390000
900502406,Škoda,Kodiaq,2020,203301,Diesel,A,110,SUV,560000
900508487,BMW,X5,2016,218388,Diesel,A,230,SUV,550000
900500345,Škoda,Kodiaq,2018,100017,Diesel,A,140,SUV,600000
900507507,Škoda,Kodiaq,2017,130904,Diesel,A,140,SUV,590000
700165094,Jeep,Wrangler,2014,293689,Diesel,A,147,OFF,478000
900493305,Škoda,Superb,2016,149585,Diesel,A,140,C,410000
900496016,Škoda,Superb,2017,174499,Diesel,A,140,S,460000
900495345,Škoda,Superb,2018,137915,Diesel,M,110,S,420000
900505485,Audi,A6,2013,216517,Diesel,A,150,C,280000
900488784,Škoda,Kodiaq,2020,145190,Diesel,A,110,SUV,560000
700162950,Jeep,Wrangler,2018,182242,Diesel,A,147,OFF,690000
900505205,Škoda,Superb,2017,238400,Diesel,A,140,C,320000
900486952,Škoda,Superb,2021,172295,Diesel,A,147,S,515000
900502811,Škoda,Octavia,2016,175687,Diesel,A,135,H,325000
900507336,Škoda,Kodiaq,2021,120539,Diesel,A,147,SUV,830000
900494597,Škoda,Superb,2021,134443,Diesel,M,110,S,570000
900504481,Škoda,Superb,2016,175708,Diesel,M,110,C,370000
900496837,Škoda,Kodiaq,2019,131236,Diesel,A,176,SUV,750000
900498430,Škoda,Kodiaq,2021,140805,Diesel,A,147,SUV,750000
900502134,Škoda,Kodiaq,2018,316108,Diesel,A,110,SUV,370000
900506783,Škoda,Superb,2018,191804,Diesel,M,140,C,370000
900494432,Škoda,Superb,2016,187306,Diesel,A,110,S,300000
900500162,Škoda,Kodiaq,2019,153857,Diesel,A,140,SUV,550000
900503409,Škoda,Octavia,2015,203602,Diesel,A,135,H,280000
900500740,Audi,A6,2016,258189,Benzín,A,185,C,320000
900499669,Škoda,Superb,2019,201106,Diesel,A,140,C,400000
900503853,Škoda,Superb,2017,290261,Diesel,A,110,C,330000
900501417,Škoda,Superb,2018,166495,Diesel,A,140,C,390000
900507486,Škoda,Kodiaq,2019,137931,Diesel,A,140,SUV,620000
900505086,Škoda,Kodiaq,2019,178288,Diesel,A,110,SUV,540000
300152639,Toyota,Prius,2013,140474,"Plug-in Hybrid (PHEV)Nejpokročilejší forma hybridu. Schopný čistě elektrické jízdy na desítky kilometrů, má možnost dobíjení u nabíječky elektromobilů. Vysoký kombinovaný výkon, šetří brzdy rekuperací.Benzín + Plug-in Hybrid",A,100,H,276000
900499951,Kia,Sportage,2011,190449,Diesel,A,135,SUV,220000
900491046,Škoda,Superb,2020,209840,Diesel,A,140,C,550000
900506650,BMW,4,2014,299949,Benzín,A,180,CPE,300000
900475423,Audi,A6,2017,160283,Diesel,A,200,C,530000
900489901,Škoda,Superb,2020,182856,Diesel,A,147,C,560000
900490958,Škoda,Superb,2016,238411,Diesel,M,110,C,290000
900472551,Škoda,Kodiaq,2020,244926,Diesel,A,110,SUV,460000
900506001,BMW,5,2012,168863,Diesel,A,135,S,280000
900499957,Škoda,Superb,2019,171565,Diesel,A,140,C,510000
900497011,Škoda,Superb,2016,142510,Diesel,A,140,S,370000
900482494,Škoda,Kodiaq,2019,152049,Diesel,A,140,SUV,610000
900498096,Škoda,Kodiaq,2021,173787,Diesel,A,110,SUV,600000
900482221,BMW,5,2014,153108,Diesel,A,160,C,340000
900505005,Audi,A6,2015,195288,Diesel,A,160,C,420000
900497235,Mercedes-Benz,C,2018,107583,Diesel,A,125,S,440000
900498309,Škoda,Kodiaq,2020,187601,Benzín,A,140,SUV,570000
900502809,Audi,A6,2015,179936,Diesel,A,200,C,490000
900498267,Škoda,Octavia,2016,163228,Diesel,A,135,C,350000
900491631,Škoda,Superb,2016,190143,Diesel,M,110,C,320000
900506986,Škoda,Superb,2016,191237,Diesel,A,140,S,350000
900507900,Škoda,Octavia,2018,266377,Diesel,A,135,H,330000
900490118,Škoda,Kodiaq,2019,124836,Diesel,A,140,SUV,615000
900506270,Škoda,Superb,2017,162580,Diesel,A,88,C,340000
500036803,Škoda,Superb,2019,162582,Diesel,A,140,S,560000
500036487,Škoda,Superb,2020,181983,Diesel,A,147,C,550000
900484510,Škoda,Superb,2016,188300,Diesel,M,110,S,310000
900489575,Audi,A6,2015,126705,Diesel,A,200,S,480000
900493323,Škoda,Kodiaq,2019,107896,Diesel,A,176,SUV,770000
900497049,Škoda,Superb,2020,192189,Diesel,M,110,C,420000
900497457,Audi,A6,2016,280823,Diesel,A,140,C,320000
900501212,Škoda,Kodiaq,2020,121474,Diesel,A,176,SUV,780000
900497928,Škoda,Superb,2019,228563,Diesel,A,110,C,360000
900505915,Škoda,Superb,2016,159409,Diesel,A,140,C,390000
900506216,Škoda,Superb,2016,121390,Diesel,M,140,S,380000
900501730,Škoda,Kodiaq,2019,230695,Diesel,A,176,SUV,630000
900495527,Škoda,Superb,2019,146546,Diesel,A,140,C,460000
900507151,Škoda,Superb,2016,328362,Diesel,A,140,S,290000
900472059,Škoda,Superb,2017,184980,Diesel,A,140,C,390000
900503790,Škoda,Kodiaq,2017,126319,Diesel,A,110,SUV,540000
900504973,Škoda,Superb,2015,236276,Diesel,A,110,S,310000
900497659,Škoda,Superb,2019,166170,Diesel,A,140,C,400000
900506736,Škoda,Superb,2021,140222,Diesel,A,110,C,515000
900498568,Škoda,Superb,2020,165191,Benzín,A,200,C,650000
900494039,Škoda,Octavia,2019,217350,Diesel,A,135,C,310000
900500172,Škoda,Superb,2017,207658,Diesel,A,140,S,420000
900483366,Škoda,Kodiaq,2017,181516,Diesel,M,110,SUV,480000
900508177,Škoda,Superb,2017,239241,Diesel,A,140,C,380000
900487079,Škoda,Octavia,2016,194161,Diesel,A,135,C,310000
900499708,Škoda,Octavia,2014,198559,Diesel,A,135,C,290000
900494596,Škoda,Kodiaq,2019,185533,Diesel,A,110,SUV,530000
900508544,Škoda,Superb,2017,153189,Diesel,M,140,C,380000
900500553,Škoda,Superb,2017,136994,Diesel,A,140,C,430000
900499238,Škoda,Octavia Scout,2015,264313,Diesel,A,135,C,250000
900480152,Škoda,Superb,2016,138822,Diesel,A,140,S,410000
900504675,Škoda,Superb,2016,189524,Benzín,A,206,C,430000
900502254,Škoda,Kodiaq,2019,148234,Diesel,A,176,SUV,700000
900502759,Seat,Leon,2019,134336,Diesel,A,110,C,330000
900501464,Škoda,Superb,2016,182219,Benzín,A,206,C,400000
900478845,Škoda,Superb,2017,181870,Diesel,A,110,C,400000
900506598,Audi,A6,2014,251586,Diesel,A,180,S,280000
900501665,Audi,A6,2018,185700,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Diesel + Mild-Hybrid,A,210,C,650000
900488516,Škoda,Superb,2013,141699,Diesel,M,125,C,310000
900502571,Škoda,Kodiaq,2020,164164,Benzín,A,110,SUV,560000
900502592,Škoda,Superb,2017,114830,Diesel,M,110,S,380000
900504853,BMW,X6,2009,146587,Diesel,A,210,SUV,320000
900498298,Škoda,Superb,2017,169632,Diesel,A,110,C,390000
900501418,Audi,A6,2015,157066,Diesel,A,160,C,400000
900506315,Škoda,Octavia,2013,205126,Diesel,A,135,C,280000
900507628,Škoda,Octavia,2015,150670,Diesel,A,135,H,330000
900490116,Škoda,Superb,2018,187089,Diesel,M,88,C,330000
700127440,Škoda,Octavia,2013,174955,Diesel,A,103,C,233000
1010010087,Audi,A6,2015,196039,Diesel,A,160,C,370000
900508548,Škoda,Superb,2018,147300,Diesel,M,88,C,380000
900499877,Škoda,Superb,2016,255104,Diesel,M,110,S,300000
900503536,Škoda,Superb,2019,143284,Diesel,A,140,C,490000
900487968,Škoda,Kodiaq,2016,121141,Diesel,A,140,SUV,550000
900506832,Škoda,Kodiaq,2019,147043,Diesel,A,140,SUV,660000
900502430,Škoda,Kodiaq,2019,165145,Diesel,A,176,SUV,700000
900504914,Volkswagen,Tiguan,2016,227839,Diesel,A,110,SUV,390000
900507186,Škoda,Kodiaq,2017,115462,Diesel,M,110,SUV,580000
900507603,Volkswagen,Passat,2019,191407,Diesel,A,140,C,420000
900499051,Škoda,Superb,2022,180412,Diesel,A,110,C,430000
900499050,Škoda,Superb,2022,197546,Diesel,A,110,C,430000
900506847,Audi,A6,2016,154797,Diesel,A,160,C,470000
900507756,Škoda,Superb,2011,227190,Diesel,M,125,C,200000
900478640,Škoda,Kodiaq,2019,189395,Diesel,A,110,SUV,500000
900504516,Škoda,Octavia,2013,258099,Diesel,M,135,C,250000
900493988,Škoda,Kodiaq,2018,104807,Diesel,A,140,SUV,620000
900503139,Škoda,Superb,2017,206541,Diesel,A,140,C,360000
900503468,Škoda,Kodiaq,2020,100608,Diesel,A,110,SUV,645000
900502366,Škoda,Superb,2022,186634,Diesel,A,110,C,470000
900506746,Škoda,Superb,2021,165931,Benzín,A,206,S,630000
900495762,Škoda,Kodiaq,2017,194552,Diesel,A,140,SUV,530000
900505460,Volkswagen,Passat,2018,157314,Diesel,M,110,C,400000
900499439,Škoda,Superb,2018,116750,Diesel,M,110,C,440000
900485879,Škoda,Octavia,2014,207783,Diesel,M,135,H,260000
900502386,Škoda,Superb,2022,207855,Diesel,A,110,C,430000
900501206,Škoda,Octavia Scout,2014,238250,Diesel,M,110,C,250000
900495435,Škoda,Octavia,2015,220881,Diesel,M,135,C,230000
900498468,Škoda,Octavia,2020,175775,Diesel,A,147,C,580000
900453309,Škoda,Octavia,2015,250267,Diesel,A,135,C,250000
900506675,Škoda,Octavia Scout,2022,176377,Diesel,A,147,C,560000
900492325,Volkswagen,Passat,2020,167854,Diesel,A,140,C,490000
300150064,Volkswagen,Passat,2021,73792,"Plug-in Hybrid (PHEV)Nejpokročilejší forma hybridu. Schopný čistě elektrické jízdy na desítky kilometrů, má možnost dobíjení u nabíječky elektromobilů. Vysoký kombinovaný výkon, šetří brzdy rekuperací.Benzín + Plug-in Hybrid",A,160,C,588000
900498451,Škoda,Superb,2022,131219,Diesel,A,147,C,720000
900506443,Škoda,Superb,2020,157258,"Plug-in Hybrid (PHEV)Nejpokročilejší forma hybridu. Schopný čistě elektrické jízdy na desítky kilometrů, má možnost dobíjení u nabíječky elektromobilů. Vysoký kombinovaný výkon, šetří brzdy rekuperací.Benzín + Plug-in Hybrid",A,160,C,550000
900499818,Škoda,Octavia,2019,194095,Diesel,A,135,C,390000
900492646,Škoda,Superb,2019,130208,Diesel,M,88,C,370000
900485656,Audi,A6,2014,231590,Diesel,A,150,C,260000
900506687,Škoda,Superb,2019,143318,Diesel,M,110,S,460000
900496897,Škoda,Octavia Scout,2018,198712,Benzín,A,132,C,380000
900495725,Škoda,Superb,2019,175756,Diesel,A,88,C,340000
900502180,Volkswagen,Passat,2018,181018,Diesel,A,176,C,420000
900499208,Škoda,Octavia,2019,110762,Diesel,A,135,C,390000
900501506,Kia,Sportage,2017,176882,Diesel,M,136,SUV,310000
900502258,Škoda,Superb,2019,198270,Diesel,A,88,C,370000
900501156,Škoda,Superb,2022,128807,Diesel,A,147,S,530000
900495935,Volkswagen,Passat,2020,165539,Diesel,A,140,C,540000
900498455,Škoda,Superb,2020,143475,"Plug-in Hybrid (PHEV)Nejpokročilejší forma hybridu. Schopný čistě elektrické jízdy na desítky kilometrů, má možnost dobíjení u nabíječky elektromobilů. Vysoký kombinovaný výkon, šetří brzdy rekuperací.Benzín + Plug-in Hybrid",A,160,H,550000
900502591,Volkswagen,CC,2015,181418,Diesel,A,130,S,300000
900482835,Volkswagen,Passat,2020,144747,Diesel,A,140,C,560000
900504434,Škoda,Superb,2020,126207,Diesel,A,140,C,580000
900505864,Škoda,Octavia,2019,214345,Benzín,A,140,C,320000
900501118,Škoda,Superb,2020,149991,Diesel,A,88,C,390000
900498545,Škoda,Superb,2021,166442,Diesel,A,90,C,440000
900485775,Škoda,Superb,2017,94214,Diesel,M,110,S,370000
900506723,Škoda,Octavia,2015,204416,Diesel,A,135,C,320000
900494457,Škoda,Superb,2019,175521,Diesel,A,88,C,370000
900506294,Škoda,Kodiaq,2021,137844,Benzín,A,140,SUV,670000
900468882,Volkswagen,Tiguan,2016,153903,Diesel,A,110,SUV,400000
900504923,Kia,Sportage,2014,139927,Diesel,M,135,SUV,290000
900506560,Škoda,Octavia Scout,2016,242329,Diesel,A,135,C,270000
900501782,Škoda,Kodiaq,2022,158016,Diesel,A,110,SUV,690000
900500656,Škoda,Superb,2015,143494,Diesel,M,110,S,380000
900492492,Volkswagen,Tiguan,2017,145730,Diesel,A,110,SUV,480000
900497875,Audi,A6,2019,111237,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Diesel + Mild-Hybrid,A,150,C,680000
900497739,Ford,Mondeo,2015,169844,Diesel,M,110,C,300000
900503326,Mercedes-Benz,V,2019,98520,Diesel,A,176,B,1100000
900493421,Audi,A6,2019,172511,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Diesel + Mild-Hybrid,A,170,C,570000
900496327,Škoda,Superb,2018,308699,Diesel,A,110,C,270000
900498426,Škoda,Octavia,2018,182534,Benzín,M,180,C,400000
900499893,Škoda,Superb,2020,184091,Diesel,M,110,C,400000
900506058,Hyundai,Tucson,2019,93935,Diesel,A,100,SUV,460000
900504497,Volkswagen,Tiguan,2016,188936,Diesel,A,110,SUV,430000
900488580,Škoda,Superb,2015,243596,Diesel,M,110,S,290000
900503610,BMW,X5,2019,188290,Diesel,A,195,SUV,970000
900504533,Volvo,XC70,2011,159857,Diesel,A,151,C,300000
900506013,Volvo,V40,2015,142437,Benzín,M,112,H,230000
900500307,BMW,4,2018,124770,Diesel,A,140,CPE,530000
900502688,Škoda,Superb,2014,183944,Diesel,A,103,C,289000
900502205,Škoda,Superb,2020,124060,Diesel,A,140,C,530000
900499121,Škoda,Superb,2015,124248,Benzín,M,132,S,340000
900505997,Mazda,CX-3,2019,69731,Benzín,M,89,SUV,370000
900490295,Audi,A6,2019,204260,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Diesel + Mild-Hybrid,A,210,C,600000
900495214,Škoda,Kodiaq,2020,79280,Diesel,A,110,SUV,630000
900493981,Volkswagen,e-Golf,2020,88772,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,100,H,390000
900499690,Škoda,Superb,2020,163227,Diesel,A,88,C,380000
900499053,Škoda,Superb,2022,170137,Diesel,A,110,C,430000
900504075,Škoda,Superb,2020,127925,Diesel,A,88,S,420000
900501112,Škoda,Octavia,2014,124048,Benzín,M,162,C,350000
900506812,Volkswagen,Passat,2015,209338,Diesel,A,140,C,280000
900503524,Škoda,Superb,2021,77551,Diesel,A,110,S,550000
900489464,Škoda,Kodiaq,2018,113161,Diesel,A,110,SUV,580000
900506737,Škoda,Octavia,2013,249796,Diesel,A,135,C,240000
900501102,Škoda,Superb,2020,216431,Diesel,A,110,C,370000
900489624,Hyundai,Tucson,2015,162920,Benzín,A,130,SUV,370000
900484421,Škoda,Superb,2019,220195,Diesel,M,110,C,370000
900491869,Toyota,RAV4,2018,155865,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,145,SUV,480000
900503819,Volkswagen,Tiguan,2018,169698,Diesel,A,110,SUV,440000
900497141,Toyota,RAV4,2019,121139,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,160,SUV,700000
900503017,Audi,A6,2019,127839,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Diesel + Mild-Hybrid,A,150,C,700000
900503638,Škoda,Superb,2015,165190,Diesel,M,103,C,270000
900505731,Škoda,Superb,2017,200135,Benzín,A,132,C,330000
900505661,Škoda,Octavia,2014,252089,Diesel,A,135,C,250000
900494787,Volkswagen,Tiguan,2016,184144,Diesel,A,110,SUV,390000
900498555,Škoda,Kodiaq,2019,123244,Benzín,A,110,SUV,530000
900504262,Hyundai,Tucson,2017,183198,Diesel,A,136,SUV,350000
900484382,Škoda,Superb,2019,159568,Diesel,M,88,C,360000
900504420,BMW,X1,2015,65715,Diesel,A,105,SUV,340000
900500891,Volkswagen,Transporter,2017,342281,Diesel,M,110,B,360000
900495215,Škoda,Kodiaq,2021,182999,Benzín,M,110,SUV,480000
